Month,Rainfall,Lat,Lon
Apr,10,-17.95,16.2
Apr,75,-18.24,16.24
Apr,0,-17.79,16.46
Apr,0,-17.54,17.72
Apr,14.6,-17.96,19.73
Apr,0,-17.9,19.81
Apr,17.4,-18.04,20.7
Apr,2.5,-18.04,21.43
Apr,27.7,-17.59,14.68
Apr,47.5,-17.74,14.88
Apr,88.5,-17.51,14.99
Apr,43,-17.55,15.53
Apr,12.85,-17.91,15.7
Apr,50,-17.99,15.69
Apr,0,-17.61,15.74
Apr,80,-17.79,15.77
Apr,66.5,-17.82,15.93
Apr,0,-17.9,15.97
Apr,0,-17.88,15.95
Apr,13,-17.79,16.07
Apr,0,-17.67,18.23
Apr,35,-17.68,18.66
Apr,28.2,-17.91,19.77
Apr,37,-17.9,20.21
Apr,24,-17.98,20.52
Apr,120,-17.87,22.9
Apr,0,-17.82,23.4
Apr,60.1,-17.97,23.45
Apr,72.2,-17.78,23.82
Apr,21,-17.66,24.14
Apr,41.1,-17.71,24.53
Apr,45,-17.98,24.12
Apr,26,-17.92,24.71
Apr,12.85,-17.44,13.27
Apr,12,-17.44,14.43
Apr,40,-17.46,15.09
Apr,122,-17.45,15.67
Apr,40,-17.44,15.33
Apr,13.6,-17.45,15.89
Apr,1,-17.42,16
Apr,23,-17.49,24.28
Apr,24.1,-17.49,24.32
Apr,0,-28.58,16.45
Apr,0,-28.09,18.69
Apr,0,-28.02,18.75
Apr,1.4,-28.12,19.84
Apr,0,-27.47,19.61
Apr,1,-27.21,18.97
Apr,0.4,-26.93,17.94
Apr,4.4,-26.58,18.12
Apr,2.8,-26.54,18.11
Apr,12.85,-26.8,19.65
Apr,4,-26.5,17.15
Apr,12.85,-25.72,16.45
Apr,15.9,-25.72,16.55
Apr,13.7,-25.88,18.12
Apr,12.5,-25.13,17.78
Apr,12.85,-25.38,19.1
Apr,16.5,-24.85,16.98
Apr,0,-24.62,17.97
Apr,12.8,-24.86,18.81
Apr,36.6,-24.14,19.12
Apr,11,-23.92,18.05
Apr,44.2,-23.9,18.28
Apr,20.9,-23.67,18.39
Apr,12.3,-23.5,19.89
Apr,12.85,-22.79,16.81
Apr,0,-23.32,17.09
Apr,49,-23.37,18.03
Apr,0,-22.98,14.65
Apr,0,-22.36,16.13
Apr,47.8,-22.61,17.08
Apr,58.6,-22.6,17.07
Apr,59.1,-22.57,17.09
Apr,34.5,-22.78,17.38
Apr,20.8,-22.83,17.78
Apr,0,-21.85,15.21
Apr,0,-21.58,15.45
Apr,16,-22.26,16.42
Apr,26,-22.5,17.4
Apr,14.4,-21.82,17.48
Apr,12.85,-22.23,17.54
Apr,12.5,-22.16,17.78
Apr,18,-22.26,18.15
Apr,0,-21.6,19.41
Apr,0,-21.23,14.9
Apr,0,-21.98,16.92
Apr,2.2,-21.69,17.06
Apr,7,-21.92,17.11
Apr,17.8,-21.35,17.14
Apr,27,-21.84,17.27
Apr,10.6,-22.99,17.39
Apr,7.6,-21.96,17.65
Apr,4.2,-21.7,17.7
Apr,12.85,-21.12,17.7
Apr,4,-21.66,17.82
Apr,0,-21.82,18.23
Apr,0,-20.56,14.66
Apr,0,-20.95,14.83
Apr,0,-21.05,15.51
Apr,12.85,-21.03,15.48
Apr,4.1,-21.42,15.95
Apr,19,-21.04,16.22
Apr,9.6,-21.12,17.22
Apr,26.7,-21.2,17.82
Apr,12.85,-21.28,18.07
Apr,48.5,-21.41,18.16
Apr,11,-20.99,18.23
Apr,2,-20.61,20.85
Apr,26,-20.11,16.15
Apr,12.85,-20.46,16.65
Apr,29,-20.42,17.33
Apr,11,-20.93,17.78
Apr,17.3,-20.96,17.82
Apr,0,-20.41,18.22
Apr,12,-19.69,14.32
Apr,12,-19.8,14.54
Apr,13,-19.63,14.85
Apr,7.8,-19.64,17.35
Apr,12.85,-19.56,18.11
Apr,14.7,-19.64,18.6
Apr,0,-19.6,20.5
Apr,0,-19.12,13.62
Apr,0,-19.31,14.48
Apr,0,-19.81,15.18
Apr,13,-19.42,17.43
Apr,73.3,-19.16,17.85
Apr,14,-19.66,17.86
Apr,31.7,-19.34,18.06
Apr,12.85,-19.31,18.15
Apr,0,-19.5,19.63
Apr,0,-18.92,14.11
Apr,7.4,-19.18,15.92
Apr,1.6,-19.33,15.94
Apr,12.85,-19.33,15.95
Apr,12.2,-19.04,16.47
Apr,19.5,-19.48,17.19
Apr,31,-19.45,18.41
Apr,39,-19.4,18.61
Apr,2,-19.1,18.79
Apr,0,-18.06,13.84
Apr,17,-18.12,14.32
Apr,4.5,-18.17,15.44
Apr,11.8,-18.19,16.38
Apr,32.8,-18.81,16.94
Apr,0,-18.08,16.53
Apr,0,-18.41,16.64
Apr,6.4,-18.49,17.06
Apr,26,-18.47,17.34
Apr,4,-18.86,18.13
Apr,31,-18.79,18.93
Apr,2,-17.89,15.07
Apr,0,-17.65,15.47
Apr,0,-18.05,13.84
Apr,0,-17.9,15.56
Apr,0,-17.79,15.61
Apr,0,-18.05,15.96
Apr,0,-18.02,15.92
Apr,7,-17.93,15.87
Apr,23,-17.43,16.71
Apr,0,-17.91,15.97
Apr,5.4,-18.12,15.54
Apr,0,-18,16.02
Apr,0,-17.72,16.14
Apr,0,-17.95,16.2
Apr,0,-18.24,16.24
Apr,14,-17.79,16.46
Apr,20,-17.54,17.72
Apr,0,-17.96,19.73
Apr,14.8,-17.9,19.81
Apr,3.5,-18.04,20.7
Apr,0,-18.04,21.43
Apr,2,-17.59,14.68
Apr,21,-17.74,14.88
Apr,26.4,-17.51,14.99
Apr,0,-17.55,15.53
Apr,12.85,-17.91,15.7
Apr,0,-17.99,15.69
Apr,0,-17.79,15.77
Apr,7.1,-17.82,15.93
Apr,0,-17.88,15.95
Apr,4,-17.79,16.07
Apr,27,-17.67,18.23
Apr,3,-17.68,18.66
Apr,0,-17.87,19.53
Apr,0,-17.91,19.77
Apr,1.6,-17.9,20.21
Apr,0,-17.98,20.52
Apr,0,-17.87,22.9
Apr,2.9,-17.82,23.4
Apr,0.7,-17.97,23.45
Apr,0,-17.78,23.82
Apr,0,-17.66,24.14
Apr,0,-17.71,24.53
Apr,0,-17.98,24.12
Apr,2,-17.92,24.71
Apr,0,-17.43,13.28
Apr,20,-17.44,14.43
Apr,14.5,-17.46,15.09
Apr,0,-17.45,15.67
Apr,0,-17.44,15.33
Apr,6.5,-17.45,15.89
Apr,0,-17.42,16
Apr,9,-17.48,16.33
Apr,0,-17.63,24.18
Apr,0,-17.49,24.28
Apr,0.5,-17.49,24.32
May,0,-27.47,19.61
May,0,-27.21,18.97
May,0.8,-26.54,18.11
May,0,-25.6,16.35
May,0,-24.23,17.5
May,0,-23.53,17.99
May,0.2,-23.68,18.27
May,0.4,-23.67,18.39
May,2.24,-23.4,19.02
May,0,-22.98,14.65
May,2.24,-22.65,16.45
May,2.24,-22.57,16.78
May,2.24,-22.8,16.83
May,3.4,-22.61,17.08
May,5,-22.6,17.07
May,2.2,-22.57,17.09
May,1.5,-22.78,17.38
May,0,-22.83,17.78
May,0,-22.26,16.42
May,2.24,-22.21,16.53
May,0,-22.3,16.93
May,13,-22.5,17.4
May,2.24,-22.33,17.62
May,2.24,-21.98,17.22
May,2.24,-22.16,17.78
May,2.24,-22.26,18.15
May,2.24,-21.91,16.32
May,0,-21.63,16.48
May,0,-21.98,16.92
May,0,-21.7,17.7
May,2.24,-21.12,17.7
May,0.4,-21.66,17.82
May,2.24,-21.82,18.23
May,2.24,-21.14,18.79
May,0,-21.03,15.48
May,2.24,-21.22,15.73
May,2.24,-21.13,16.17
May,2.24,-21.04,16.22
May,2.24,-21.12,17.22
May,2.24,-21.2,17.82
May,0,-21.28,18.07
May,0,-20.88,15.85
May,0,-20.42,17.33
May,0,-20.93,17.78
May,2.24,-20.96,17.82
May,0,-19.81,15.18
May,2.24,-19.66,17.86
May,0,-19.71,17.97
May,0,-19.34,18.06
May,2.24,-19.48,17.19
May,0,-19.34,18.07
May,0,-19.45,18.41
May,0,-19.4,18.61
May,0,-19.1,18.79
May,0,-18.19,16.38
May,0,-18.41,16.64
May,0,-18.73,17.58
May,2.24,-18.86,18.13
May,2.24,-18.92,18.3
May,0,-18.79,18.93
May,0,-18.2,19.48
May,0,-18.05,13.84
May,2.24,-17.91,15.35
May,0,-18.12,15.54
May,0,-17.95,16.2
May,0,-17.79,16.46
May,0,-18.04,20.7
May,0,-18.04,21.43
May,0,-17.52,14.63
May,0,-17.59,14.68
May,0,-17.51,14.99
May,0,-17.67,15.47
May,0,-17.55,15.53
May,0,-17.91,15.7
May,0,-17.61,15.74
May,2.24,-17.79,15.77
May,0,-17.88,15.95
May,2.24,-17.52,16.05
May,0,-17.57,17.22
May,0,-17.67,18.23
May,2.24,-17.68,18.66
May,2.24,-17.85,19.35
May,0,-17.87,19.53
May,0,-17.92,19.75
May,0,-17.9,20.21
May,0,-17.98,20.52
May,0,-17.97,23.45
May,0,-17.78,23.82
May,0,-17.71,24.53
May,0,-17.98,24.12
May,0,-17.92,24.71
May,0,-17.45,15.67
May,0,-17.44,15.33
May,0,-28.09,18.69
May,2.24,-28.45,18.73
May,2.24,-28.02,18.75
May,0,-27.47,19.61
May,0,-27.21,18.97
May,0,-26.93,17.94
May,0,-26.58,18.12
May,0,-26.54,18.11
May,0,-26.8,19.65
May,0,-26.5,17.15
May,0,-26.5,17.15
May,0,-25.6,16.35
May,0,-25.72,16.55
May,0,-26,17.77
May,0,-25.88,18.13
May,0,-25.88,18.12
May,0,-25.94,19.12
May,0,-25.13,17.78
May,0,-25.38,19.1
May,0,-24.85,18.8
May,0.4,-24.19,17.03
May,0,-24.27,17.07
May,0,-24.04,17.12
May,4.4,-24.18,17.36
May,0,-24.05,17.4
May,0,-24.23,17.49
May,0,-24.23,17.5
May,0,-24.52,17.85
May,0,-24.36,17.57
May,0,-23.33,17.06
May,0,-23.92,18.05
May,0,-23.9,18.28
May,0,-23.67,18.39
May,0,-22.78,16.37
May,0,-22.65,16.45
May,2.24,-22.8,16.83
May,1,-22.53,17.08
May,0,-22.61,17.08
May,1.7,-22.6,17.07
May,0,-22.57,17.09
May,0,-22.78,17.38
May,0,-22.83,17.78
May,0,-22.26,16.42
May,0,-22.21,16.53
May,0,-22.3,16.93
May,0.2,-22.02,16.96
May,0.4,-22.07,17.18
May,0,-22.26,17.02
May,7.5,-22.46,17.24
May,0,-22.38,17.34
May,0,-22.5,17.4
May,0,-21.82,17.48
May,1.8,-22.23,17.54
May,0,-21.15,17.18
May,0,-22.17,17.63
May,0,-21.98,17.22
May,2.24,-22.16,17.78
May,2.24,-22.26,18.15
May,2.24,-22.42,18.48
May,0,-21.6,19.41
May,2.24,-21.91,16.32
May,0,-21.98,16.92
May,0.4,-21.69,17.06
May,0,-21.92,17.11
May,0,-21.35,17.14
May,0,-21.84,17.27
May,0,-22.99,17.39
May,2.24,-21.96,17.65
May,0,-21.7,17.7
May,0,-21.12,17.7
May,2.24,-21.66,17.82
May,2.24,-21.82,18.23
May,0,-21.03,15.48
May,2.24,-21.22,15.73
May,0,-21.42,15.95
May,2.24,-21.13,16.17
May,2.24,-21.04,16.22
May,2.24,-21.12,17.22
May,0,-21.2,17.82
May,2.24,-21.28,18.07
May,2.24,-21.41,18.16
May,2.24,-20.99,18.23
May,0,-20.61,20.85
May,0,-20.88,15.85
May,0,-20.7,16.83
May,0,-20.42,17.33
May,0,-20.93,17.78
May,0,-20.96,17.82
May,0,-20.25,20.83
May,0,-19.66,17.86
May,0,-19.71,17.97
May,0,-19.34,18.06
May,2.24,-19.31,18.15
May,2.24,-19.28,19.2
May,2.24,-19.5,19.63
May,0,-19.33,15.94
May,2.24,-19.35,17.13
May,0,-19.48,17.19
May,0,-19.45,18.41
May,0,-19.4,18.61
May,0,-19.1,18.79
May,2.24,-18.17,15.44
May,2.24,-18.73,17.58
May,2.24,-18.47,17.34
May,0,-18.86,18.13
May,0,-18.79,18.93
May,2.24,-17.89,15.07
May,0,-18.05,13.84
May,2.24,-17.91,15.35
May,0,-18.05,15.96
May,0,-17.91,15.97
May,0,-18.12,15.54
May,0,-17.72,16.14
May,2.24,-17.79,16.46
May,0,-18.04,20.7
May,2.24,-17.52,14.63
May,0,-17.59,14.68
May,0,-17.74,14.88
May,0,-17.51,14.99
May,2.24,-17.67,15.47
May,0,-17.91,15.7
May,0,-17.88,15.95
May,2.24,-17.52,16.05
May,2.24,-17.57,17.22
May,0,-17.67,18.23
May,2.24,-17.85,19.35
May,0,-17.92,19.75
May,0,-17.9,20.21
May,0,-17.98,20.52
May,2.24,-17.87,22.9
May,0,-17.97,23.45
May,0,-17.78,23.82
May,0,-17.71,24.53
May,0,-17.92,24.71
May,2.24,-17.44,15.33
May,2.24,-17.63,24.18
May,2.24,-17.49,24.28
May,0,-17.49,24.28
May,2.24,-17.49,24.32
May,0,-28.09,18.69
May,0,-28.02,18.75
May,0,-28.12,19.84
May,0,-27.47,19.61
May,0,-27.21,18.97
May,2.24,-26,16
May,0,-26.93,17.94
May,0,-26.58,18.12
May,0,-26.54,18.11
May,0,-26.8,19.65
May,0,-26.97,19.8
May,2.24,-26.5,17.15
May,0,-26.5,17.15
May,2.24,-25.6,16.35
May,0,-25.72,16.55
May,2.24,-26,17.77
May,1.5,-25.88,18.12
May,0,-25.94,19.12
May,0,-25.13,17.78
May,0,-25.38,19.1
May,0,-24.85,16.98
May,0,-24.62,17.97
May,0,-24.86,18.81
May,2.24,-24.85,18.8
May,0.6,-24.19,17.03
May,0.2,-24.27,17.07
May,0.2,-24.04,17.12
May,0.2,-24.18,17.36
May,1,-24.05,17.4
May,0,-24.23,17.49
May,0,-24.23,17.5
May,1.4,-24.52,17.85
May,2.4,-24.36,17.57
May,0,-24.14,19.12
May,2.24,-23.28,14.76
May,0,-23.53,17.99
May,0,-23.92,18.05
May,0,-23.68,18.27
May,2.24,-23.9,18.28
May,0.2,-23.67,18.39
May,0,-23.5,19.89
May,0,-23.32,17.09
May,36.5,-23.12,18.4
May,0,-22.98,14.65
May,0,-22.36,16.13
May,2.24,-22.78,16.37
May,0,-22.65,16.45
May,0.7,-22.57,16.78
May,2.24,-22.8,16.83
May,3.8,-22.08,16.94
May,2.24,-22.58,17.07
May,0,-22.61,17.08
May,12.5,-22.6,17.07
May,2.24,-22.57,17.09
May,14.2,-22.57,17.09
May,0,-22.78,17.38
May,0,-22.83,17.78
May,0,-22.45,18.96
May,6.5,-21.85,15.21
May,4,-21.58,15.45
May,7,-22.26,16.42
May,8.4,-22.21,16.53
May,2.24,-22.3,16.93
May,2.6,-22.02,16.96
May,2.24,-22.46,17.24
May,0,-21.98,16.92
May,1.5,-22.5,17.4
May,1.2,-21.15,17.18
May,2.24,-21.98,17.22
May,3.5,-22.16,17.78
May,0,-22.26,18.15
May,2.24,-22.42,18.48
May,0,-21.6,19.41
May,0,-21.84,20.75
May,19,-21.23,14.9
May,0,-21.36,15.37
May,10,-21.91,16.32
May,0,-21.98,16.92
May,0,-21.7,17.7
May,0,-21.12,17.7
May,0,-21.66,17.82
May,0,-21.82,18.23
May,2.24,-21.14,18.79
May,0,-21.7,19.13
May,2.24,-20.56,14.66
May,0,-20.95,14.83
May,0,-21.05,15.51
May,2.24,-21.22,15.73
May,0,-21.42,15.95
May,0,-21.04,16.22
May,0,-21.12,17.22
May,0,-21.2,17.82
May,0,-21.28,18.07
May,2.24,-21.41,18.16
May,0,-20.99,18.23
May,0,-20.61,20.85
May,2.24,-20.22,14.07
May,0,-20.38,14.97
May,0.5,-20.21,15.01
May,0.1,-20.47,15.27
May,2.24,-20.27,15.3
May,10.5,-20.11,16.15
May,0,-20.88,15.85
May,0,-20.46,16.65
May,0,-20.42,17.33
May,0,-20.93,17.78
May,0,-20.96,17.82
May,0,-20.41,18.22
May,0,-20.42,19.82
May,0,-20.25,20.83
May,0,-19.69,14.32
May,2.24,-19.8,14.54
May,0,-19.63,14.85
May,2.24,-20.45,16.63
May,0,-19.64,17.35
May,0,-19.56,18.11
May,0,-19.64,18.6
May,0,-19.6,20.5
May,0,-19.12,13.62
May,0,-19.06,14.35
May,0,-19.31,14.48
May,2.24,-19.8,14.82
May,0,-19.81,15.18
May,14.8,-19.42,17.43
May,0,-19.16,17.85
May,8,-19.66,17.86
May,0,-19.71,17.97
May,0.4,-19.34,18.06
May,0,-19.59,18.14
May,110.6,-19.31,18.15
May,0,-19.28,19.2
May,0,-19.5,19.63
May,15.1,-18.92,14.11
May,0,-19.18,15.92
May,0,-19.33,15.94
May,2.5,-19.35,17.13
May,0.5,-19.48,17.19
May,0,-19.45,18.41
May,0,-19.4,18.61
May,0,-19.1,18.79
May,2.24,-18.3,13.65
May,0,-18.06,13.84
May,1.7,-18.12,14.32
May,2,-18.17,15.44
May,20,-18.19,16.38
May,0,-18.81,16.94
May,0,-18.08,16.53
May,7.9,-18.41,16.64
May,2.24,-18.49,17.06
May,0,-18.73,17.58
May,2.24,-18.47,17.34
May,0,-18.86,18.13
May,0,-18.79,18.93
May,0,-18.2,19.48
May,2.24,-18.37,19.83
May,1.7,-17.89,15.07
May,5,-17.65,15.47
May,0,-17.86,13.03
May,2.24,-18.01,13.82
May,0,-18.05,13.84
May,10.5,-17.9,15.56
May,10,-17.79,15.61
May,22,-18.05,15.96
May,25,-18.02,15.92
May,36.8,-17.93,15.87
May,21,-17.43,16.71
May,92,-17.91,15.97
May,58,-18.12,15.54
May,66,-17.72,16.14
May,34,-17.95,16.2
May,28,-18.24,16.24
May,35,-17.79,16.46
May,35,-17.57,16.75
May,11,-17.54,17.72
May,1.5,-17.96,19.73
May,0,-17.9,19.81
May,0,-18.04,20.7
May,0,-18.04,21.43
May,0,-17.59,14.68
May,18,-17.74,14.88
May,0,-17.51,14.99
May,0,-17.55,15.53
May,0,-17.91,15.7
May,4.8,-17.99,15.69
May,0,-17.61,15.74
May,12,-17.79,15.77
May,21,-17.82,15.93
May,38,-17.88,15.95
May,2.24,-17.92,15.98
May,35,-17.52,16.05
May,9.3,-17.79,16.07
May,0,-17.67,18.23
May,3,-17.68,18.66
May,17,-17.84,19.05
May,0,-17.91,19.77
May,0,-17.9,20.21
May,0,-17.98,20.52
May,0,-17.82,23.4
May,0,-17.97,23.45
May,0,-17.78,23.82
May,0,-17.66,24.14
May,0,-17.71,24.53
May,25,-17.98,24.12
May,0,-17.92,24.71
May,0,-17.44,13.27
May,20,-17.44,14.43
May,6.4,-17.46,15.09
May,0,-17.45,15.67
May,0,-17.44,15.33
May,0,-17.45,15.89
May,63,-17.48,16.33
May,0.2,-17.63,24.18
May,0,-28.09,18.69
May,0.7,-28.02,18.75
May,0,-28.12,19.84
May,3.5,-27.47,19.61
May,3,-27.21,18.97
May,1.4,-26.54,18.11
May,1.4,-26.53,18.12
May,0,-26.8,19.65
May,0,-26.97,19.8
May,0,-26.5,17.15
May,0,-25.72,16.55
May,3,-25.88,18.12
May,0,-25.13,17.78
May,2.24,-25.38,19.1
May,0,-24.85,16.98
May,0,-24.62,17.97
May,0,-24.86,18.81
May,0,-24.14,19.12
May,5.4,-23.87,17.95
May,0,-23.92,18.05
May,2.24,-23.68,18.27
May,0,-23.9,18.28
May,0,-23.67,18.39
May,0,-23.5,19.89
May,2.24,-24.84,16.98
May,0,-23.32,17.09
May,0,-22.98,14.65
May,0,-22.36,16.13
May,0,-22.78,16.37
May,0,-22.65,16.45
May,0,-22.57,16.78
May,0,-22.08,16.94
May,2.24,-22.53,17.08
May,0,-22.61,17.08
May,0,-22.6,17.07
May,0,-22.57,17.09
May,0,-22.58,17.12
May,0,-22.78,17.38
May,0,-22.83,17.78
May,2.24,-22.45,18.96
May,0,-21.85,15.21
May,0,-21.58,15.45
May,0,-22.26,16.42
May,2.24,-22.21,16.53
May,0,-22.3,16.93
May,2.24,-21.98,16.92
May,0,-22.5,17.4
May,0,-22.16,17.78
May,0,-22.26,18.15
May,0,-21.6,19.41
May,0,-21.84,20.75
May,0,-21.23,14.9
May,0,-21.36,15.37
May,0,-21.98,16.92
May,2.24,-21.7,17.7
May,2.24,-21.12,17.7
May,0,-21.66,17.82
May,0,-21.82,18.23
May,2.24,-21.14,18.79
May,0,-20.56,14.66
May,0,-20.95,14.83
May,0,-21.05,15.51
May,2.24,-21.22,15.73
May,0,-21.42,15.95
May,0,-21.04,16.22
May,0,-21.12,17.22
May,0,-21.2,17.82
May,0,-21.28,18.07
May,0,-21.41,18.16
May,0,-20.99,18.23
May,0,-20.61,20.85
May,0,-20.38,14.97
May,0,-20.21,15.01
May,2.24,-20.47,15.27
May,2.24,-20.27,15.3
May,0,-20.11,16.15
May,0,-20.88,15.85
May,0,-20.46,16.65
May,0,-20.42,17.33
May,0,-20.93,17.78
May,0,-20.96,17.82
May,0,-20.41,18.22
May,0,-20.42,19.82
May,0,-20.25,20.83
May,0,-19.69,14.32
May,2.24,-19.8,14.54
May,0,-19.63,14.85
May,0,-19.64,17.35
May,0,-19.56,18.11
May,0,-19.64,18.6
May,0,-19.6,20.5
May,0,-19.12,13.62
May,0,-19.06,14.35
May,0,-19.31,14.48
May,0,-19.81,15.18
May,2.24,-19.42,17.43
May,2.24,-19.16,17.85
May,0,-19.66,17.86
May,2.24,-19.71,17.97
May,0,-19.34,18.06
May,2.24,-19.59,18.14
May,2.24,-19.31,18.15
May,0,-19.28,19.2
May,0,-19.5,19.63
May,0,-18.92,14.11
May,0,-19.18,15.92
May,0,-19.33,15.94
May,0,-19.04,16.47
May,2.24,-19.35,17.13
May,0,-19.48,17.19
May,0,-19.45,18.41
May,0,-19.4,18.61
May,0,-19.1,18.79
May,0,-18.06,13.84
May,0,-18.12,14.32
May,0,-18.17,15.44
May,0,-18.19,16.38
May,0,-18.81,16.94
May,0,-18.08,16.53
May,0,-18.41,16.64
May,0,-18.49,17.06
May,0,-18.47,17.34
May,0,-18.86,18.13
May,0,-18.79,18.93
May,0,-18.2,19.48
May,60,-18.37,19.83
May,0,-17.89,15.07
May,0,-17.65,15.47
May,0,-17.86,13.03
May,0,-18.01,13.82
May,0,-18.05,13.84
May,0,-17.9,15.56
May,0,-17.79,15.61
May,0,-18.05,15.96
May,0,-18.02,15.92
May,0,-17.93,15.87
May,0,-17.43,16.71
May,0,-17.91,15.97
May,0,-18.12,15.54
May,0,-18,16.02
May,0,-17.72,16.14
May,0,-17.95,16.2
May,0,-18.24,16.24
May,0,-17.79,16.46
May,0,-17.54,17.72
May,0,-17.96,19.73
May,0,-17.9,19.81
May,10,-18.04,20.7
May,0,-18.04,21.43
May,0,-17.59,14.68
May,0,-17.74,14.88
May,0,-17.51,14.99
May,0,-17.55,15.53
May,0,-17.91,15.7
May,0,-17.99,15.69
May,0,-17.61,15.74
May,0,-17.79,15.77
May,0,-17.82,15.93
May,0,-17.9,15.97
May,0,-17.88,15.95
May,0,-17.79,16.07
May,0,-17.67,18.23
May,0,-17.68,18.66
May,0,-17.91,19.77
May,0,-17.9,20.21
May,0,-17.98,20.52
May,0,-17.87,22.9
May,0,-17.82,23.4
May,0,-17.97,23.45
May,0,-17.78,23.82
May,0,-17.66,24.14
May,0,-17.71,24.53
May,0,-17.98,24.12
May,0,-17.92,24.71
May,2.24,-17.44,13.27
May,0,-17.44,14.43
May,0,-17.46,15.09
May,0,-17.45,15.67
May,0,-17.44,15.33
May,15.9,-17.45,15.89
May,0,-17.42,16
May,0,-17.49,24.28
May,0,-17.49,24.32
May,4.2,-28.58,16.45
May,0,-28.09,18.69
May,0,-28.02,18.75
May,0,-28.12,19.84
May,0,-27.47,19.61
May,1,-27.21,18.97
May,0.2,-26.93,17.94
May,0,-26.58,18.12
May,0,-26.54,18.11
May,2.24,-26.8,19.65
May,0,-26.5,17.15
May,2.24,-25.72,16.45
May,0,-25.72,16.55
May,0,-25.88,18.12
May,0,-25.13,17.78
May,2.24,-25.38,19.1
May,2.24,-24.85,16.98
May,4,-24.62,17.97
May,0,-24.86,18.81
May,0,-24.14,19.12
May,2,-23.92,18.05
May,0,-23.9,18.28
May,0.6,-23.67,18.39
May,1.5,-23.5,19.89
May,2.24,-22.79,16.81
May,0,-23.32,17.09
May,11,-23.37,18.03
May,0,-22.98,14.65
May,0,-22.36,16.13
May,16.8,-22.61,17.08
May,19.9,-22.6,17.07
May,14.3,-22.57,17.09
May,10.5,-22.78,17.38
May,0.7,-22.83,17.78
May,0,-21.85,15.21
May,0,-21.58,15.45
May,12.3,-22.26,16.42
May,0.2,-22.5,17.4
May,5.6,-21.82,17.48
May,2.24,-22.23,17.54
May,3,-22.16,17.78
May,9.1,-22.26,18.15
May,0,-21.6,19.41
May,0,-21.23,14.9
May,0,-21.98,16.92
May,0,-21.69,17.06
May,3,-21.92,17.11
May,0.8,-21.35,17.14
May,10.8,-21.84,17.27
May,15.2,-22.99,17.39
May,9.6,-21.96,17.65
May,0,-21.7,17.7
May,3.4,-21.12,17.7
May,0,-21.66,17.82
May,0,-21.82,18.23
May,2.24,-20.56,14.66
May,2.24,-20.95,14.83
May,0,-21.05,15.51
May,2.24,-21.03,15.48
May,0,-21.42,15.95
May,2.2,-21.04,16.22
May,0,-21.12,17.22
May,1.2,-21.2,17.82
May,2.24,-21.28,18.07
May,1.3,-21.41,18.16
May,0,-20.99,18.23
May,0,-20.61,20.85
May,1.5,-20.11,16.15
May,2.24,-20.46,16.65
May,0,-20.42,17.33
May,1,-20.93,17.78
May,1.7,-20.96,17.82
May,0,-20.41,18.22
May,0,-19.69,14.32
May,0,-19.8,14.54
May,0,-19.63,14.85
May,0.6,-19.64,17.35
May,2.24,-19.56,18.11
May,0,-19.64,18.6
May,0,-19.6,20.5
May,2.24,-19.12,13.62
May,0,-19.31,14.48
May,0,-19.81,15.18
May,1.8,-19.42,17.43
May,0,-19.16,17.85
May,0,-19.66,17.86
May,3.4,-19.34,18.06
May,0,-19.31,18.15
May,0,-19.5,19.63
May,0,-18.92,14.11
May,0,-19.18,15.92
May,0,-19.33,15.94
May,2.24,-19.33,15.95
May,2.24,-19.04,16.47
May,0,-19.48,17.19
May,0,-19.45,18.41
May,7,-19.4,18.61
May,0,-19.1,18.79
May,0,-18.06,13.84
May,0,-18.12,14.32
May,0,-18.17,15.44
May,0,-18.19,16.38
May,0,-18.81,16.94
May,0,-18.08,16.53
May,0,-18.41,16.64
May,6.4,-18.49,17.06
May,26,-18.47,17.34
May,0,-18.86,18.13
May,0,-18.79,18.93
May,0,-17.89,15.07
May,0,-17.65,15.47
May,0,-18.05,13.84
May,0,-17.9,15.56
May,0,-17.79,15.61
May,0,-18.05,15.96
May,0,-18.02,15.92
May,0,-17.93,15.87
May,0,-17.43,16.71
May,0,-17.91,15.97
May,0,-18.12,15.54
May,0,-18,16.02
May,0,-17.72,16.14
May,0,-17.95,16.2
May,0,-18.24,16.24
May,0,-17.79,16.46
May,0,-17.54,17.72
May,2.5,-17.96,19.73
May,0,-17.9,19.81
May,3.5,-18.04,20.7
May,1,-18.04,21.43
May,0,-17.59,14.68
May,0,-17.74,14.88
May,0,-17.51,14.99
May,0,-17.55,15.53
May,0,-17.91,15.7
May,0,-17.99,15.69
May,0,-17.79,15.77
May,0,-17.82,15.93
May,0,-17.88,15.95
May,0,-17.79,16.07
May,0,-17.67,18.23
May,0,-17.68,18.66
May,2.24,-17.87,19.53
May,2.5,-17.91,19.77
May,0,-17.9,20.21
May,3,-17.98,20.52
May,0,-17.87,22.9
May,0,-17.82,23.4
May,0,-17.97,23.45
May,0,-17.78,23.82
May,0,-17.66,24.14
May,0,-17.71,24.53
May,0,-17.98,24.12
May,0,-17.92,24.71
May,2.24,-17.43,13.28
May,0,-17.44,14.43
May,0,-17.46,15.09
May,0,-17.45,15.67
May,0,-17.44,15.33
May,0,-17.45,15.89
May,0,-17.42,16
May,0,-17.48,16.33
May,0,-17.63,24.18
May,0,-17.49,24.28
